micro_cluster_id	main_field_seq	main_field_id	weight	is_primary_main_field
966	1	2	1	True
967	1	3	1	True
968	1	5	1	True
969	1	4	0.5	True
969	2	1	0.5	False
970	1	1	0.5	True
970	2	5	0.5	False
971	1	2	1	True
972	1	5	1	True
973	1	3	1	True
974	1	5	1	True
975	1	2	1	True
976	1	2	1	True
977	1	2	0.5	True
977	2	3	0.5	False
978	1	2	1	True
979	1	2	0.5	True
979	2	1	0.5	False
980	1	2	1	True
981	1	2	1	True
982	1	2	0.3333333333333333	True
982	2	5	0.3333333333333333	False
982	3	1	0.3333333333333333	False
983	1	2	1	True
984	1	2	1	True
985	1	2	1	True
986	1	5	1	True
987	1	1	1	True
988	1	3	1	True
989	1	2	1	True
990	1	2	0.5	True
990	2	3	0.5	False
991	1	5	0.5	True
991	2	1	0.5	False
992	1	2	0.5	True
992	2	1	0.5	False
993	1	2	1	True
994	1	1	1	True
995	1	3	0.5	True
995	2	4	0.5	False
996	1	5	1	True
997	1	2	1	True
998	1	3	1	True
999	1	2	1	True
1000	1	2	1	True
1001	1	2	1	True
1002	1	4	0.5	True
1002	2	2	0.5	False
1003	1	1	1	True
1004	1	4	1	True
1005	1	5	0.5	True
1005	2	3	0.5	False
1006	1	3	0.3333333333333333	True
1006	2	5	0.3333333333333333	False
1006	3	1	0.3333333333333333	False
1007	1	3	0.5	True
1007	2	5	0.5	False
1008	1	3	1	True
1009	1	3	1	True
1010	1	5	1	True
1011	1	2	1	True
1012	1	3	1	True
1013	1	2	1	True
1014	1	1	1	True
1015	1	2	0.5	True
1015	2	1	0.5	False
1016	1	2	1	True
1017	1	5	1	True
1018	1	2	1	True
1019	1	5	1	True
1020	1	2	1	True
1021	1	5	1	True
1022	1	5	0.5	True
1022	2	3	0.5	False
1023	1	5	0.5	True
1023	2	2	0.5	False
1024	1	1	1	True
1025	1	3	1	True
1026	1	2	1	True
1027	1	2	1	True
1028	1	1	1	True
1029	1	2	1	True
1030	1	2	1	True
1031	1	5	0.5	True
1031	2	1	0.5	False
1032	1	5	1	True
1033	1	2	1	True
1034	1	5	1	True
1035	1	2	1	True
1036	1	2	0.5	True
1036	2	3	0.5	False
1037	1	2	1	True
1038	1	5	1	True
1039	1	1	1	True
1040	1	1	1	True
1041	1	2	1	True
1042	1	1	1	True
1043	1	1	1	True
1044	1	3	0.5	True
1044	2	5	0.5	False
1045	1	5	0.5	True
1045	2	1	0.5	False
1046	1	3	1	True
1047	1	1	1	True
1048	1	2	1	True
1049	1	5	1	True
1050	1	3	1	True
1051	1	2	1	True
1052	1	5	1	True
1053	1	3	0.5	True
1053	2	5	0.5	False
1054	1	2	1	True
1055	1	2	1	True
1056	1	4	0.5	True
1056	2	2	0.5	False
1057	1	2	1	True
1058	1	1	1	True
1059	1	1	1	True
1060	1	2	0.5	True
1060	2	1	0.5	False
1061	1	4	0.5	True
1061	2	3	0.5	False
1062	1	3	1	True
1063	1	5	1	True
1064	1	2	1	True
1065	1	4	1	True
1066	1	1	0.5	True
1066	2	4	0.5	False
1067	1	2	1	True
1068	1	2	1	True
1069	1	2	1	True
1070	1	1	1	True
1071	1	2	1	True
1072	1	2	1	True
1073	1	3	0.5	True
1073	2	4	0.5	False
1074	1	4	0.5	True
1074	2	2	0.5	False
1075	1	4	0.5	True
1075	2	2	0.5	False
1076	1	1	1	True
1077	1	2	1	True
1078	1	2	1	True
1079	1	1	1	True
1080	1	2	1	True
1081	1	5	1	True
1082	1	3	0.5	True
1082	2	5	0.5	False
1083	1	2	1	True
1084	1	2	0.5	True
1084	2	1	0.5	False
1085	1	4	0.5	True
1085	2	2	0.5	False
1086	1	2	0.5	True
1086	2	4	0.5	False
1087	1	3	1	True
1088	1	4	1	True
1089	1	4	0.5	True
1089	2	3	0.5	False
1090	1	3	1	True
1091	1	3	1	True
1092	1	2	1	True
1093	1	2	0.5	True
1093	2	1	0.5	False
1094	1	1	0.5	True
1094	2	5	0.5	False
1095	1	2	1	True
1096	1	3	0.5	True
1096	2	5	0.5	False
1097	1	2	1	True
1098	1	4	1	True
1099	1	5	1	True
1100	1	3	1	True
1101	1	1	1	True
1102	1	5	1	True
1103	1	2	1	True
1104	1	1	1	True
1105	1	5	1	True
1106	1	5	1	True
1107	1	2	0.5	True
1107	2	4	0.5	False
1108	1	4	0.5	True
1108	2	1	0.5	False
1109	1	2	1	True
1110	1	5	1	True
1111	1	3	1	True
1112	1	2	1	True
1113	1	1	1	True
1114	1	1	1	True
1115	1	5	0.5	True
1115	2	3	0.5	False
1116	1	2	1	True
1117	1	2	1	True
1118	1	1	1	True
1119	1	4	0.5	True
1119	2	3	0.5	False
1120	1	1	1	True
1121	1	1	1	True
1122	1	5	0.5	True
1122	2	1	0.5	False
1123	1	2	0.5	True
1123	2	1	0.5	False
1124	1	3	0.5	True
1124	2	2	0.5	False
1125	1	5	1	True
1126	1	3	1	True
1127	1	3	1	True
1128	1	3	1	True
1129	1	3	1	True
1130	1	5	1	True
1131	1	2	1	True
1132	1	1	1	True
1133	1	5	1	True
1134	1	2	1	True
1135	1	2	1	True
1136	1	3	0.3333333333333333	True
1136	2	4	0.3333333333333333	False
1136	3	2	0.3333333333333333	False
1137	1	1	1	True
1138	1	3	1	True
1139	1	2	1	True
1140	1	2	1	True
1141	1	2	1	True
1142	1	2	1	True
1143	1	3	1	True
1144	1	2	1	True
1145	1	3	1	True
1146	1	2	1	True
1147	1	1	0.5	True
1147	2	5	0.5	False
1148	1	1	1	True
1149	1	2	1	True
1150	1	2	1	True
1151	1	5	1	True
1152	1	5	0.5	True
1152	2	3	0.5	False
1153	1	2	1	True
1154	1	2	1	True
1155	1	2	1	True
1156	1	1	0.5	True
1156	2	2	0.5	False
1157	1	2	1	True
1158	1	5	1	True
1159	1	3	0.5	True
1159	2	5	0.5	False
1160	1	3	1	True
1161	1	1	1	True
1162	1	3	0.5	True
1162	2	2	0.5	False
1163	1	2	0.5	True
1163	2	1	0.5	False
1164	1	4	0.5	True
1164	2	5	0.5	False
1165	1	5	1	True
1166	1	5	1	True
1167	1	2	1	True
1168	1	1	1	True
1169	1	3	1	True
1170	1	3	1	True
1171	1	2	1	True
1172	1	2	1	True
1173	1	2	1	True
1174	1	2	1	True
1175	1	3	0.5	True
1175	2	5	0.5	False
1176	1	3	0.5	True
1176	2	2	0.5	False
1177	1	3	1	True
1178	1	2	1	True
1179	1	4	1	True
1180	1	4	1	True
1181	1	5	1	True
1182	1	1	0.5	True
1182	2	5	0.5	False
1183	1	3	1	True
1184	1	2	1	True
1185	1	5	0.3333333333333333	True
1185	2	1	0.3333333333333333	False
1185	3	3	0.3333333333333333	False
1186	1	4	0.5	True
1186	2	5	0.5	False
1187	1	3	0.5	True
1187	2	5	0.5	False
1188	1	3	0.5	True
1188	2	4	0.5	False
1189	1	2	1	True
1190	1	2	0.5	True
1190	2	3	0.5	False
1191	1	5	1	True
1192	1	5	0.5	True
1192	2	3	0.5	False
1193	1	2	1	True
1194	1	2	1	True
1195	1	5	1	True
1196	1	5	0.5	True
1196	2	2	0.5	False
1197	1	1	0.5	True
1197	2	5	0.5	False
1198	1	1	1	True
1199	1	2	1	True
1200	1	3	1	True
1201	1	3	1	True
1202	1	3	1	True
1203	1	1	1	True
1204	1	2	1	True
1205	1	5	1	True
1206	1	5	1	True
1207	1	2	1	True
1208	1	3	1	True
1209	1	2	1	True
1210	1	5	1	True
1211	1	5	0.5	True
1211	2	4	0.5	False
1212	1	3	0.3333333333333333	True
1212	2	4	0.3333333333333333	False
1212	3	1	0.3333333333333333	False
1213	1	2	1	True
1214	1	1	0.5	True
1214	2	2	0.5	False
1215	1	2	1	True
1216	1	3	1	True
1217	1	2	1	True
1218	1	2	1	True
1219	1	2	1	True
1220	1	5	0.5	True
1220	2	3	0.5	False
1221	1	2	1	True
1222	1	3	0.5	True
1222	2	5	0.5	False
1223	1	1	0.5	True
1223	2	5	0.5	False
1224	1	3	1	True
1225	1	3	0.5	True
1225	2	4	0.5	False
1226	1	4	0.5	True
1226	2	2	0.5	False
1227	1	2	1	True
1228	1	4	1	True
1229	1	4	1	True
1230	1	3	0.5	True
1230	2	5	0.5	False
1231	1	3	0.5	True
1231	2	4	0.5	False
1232	1	2	1	True
1233	1	5	1	True
1234	1	4	1	True
1235	1	5	0.5	True
1235	2	2	0.5	False
1236	1	5	1	True
1237	1	2	0.5	True
1237	2	4	0.5	False
1238	1	2	0.5	True
1238	2	1	0.5	False
1239	1	1	1	True
1240	1	3	1	True
1241	1	5	1	True
1242	1	3	1	True
1243	1	2	1	True
1244	1	2	0.5	True
1244	2	4	0.5	False
1245	1	5	1	True
1246	1	2	1	True
1247	1	4	0.5	True
1247	2	2	0.5	False
1248	1	5	1	True
1249	1	5	1	True
1250	1	3	1	True
1251	1	2	1	True
1252	1	1	0.5	True
1252	2	5	0.5	False
1253	1	2	1	True
1254	1	3	1	True
1255	1	3	1	True
1256	1	1	1	True
1257	1	1	1	True
1258	1	2	1	True
1259	1	4	0.5	True
1259	2	1	0.5	False
1260	1	2	1	True
1261	1	3	0.5	True
1261	2	5	0.5	False
1262	1	3	0.5	True
1262	2	5	0.5	False
1263	1	5	0.5	True
1263	2	3	0.5	False
1264	1	2	0.5	True
1264	2	4	0.5	False
1265	1	1	0.5	True
1265	2	2	0.5	False
1266	1	2	1	True
1267	1	2	1	True
1268	1	4	0.5	True
1268	2	2	0.5	False
1269	1	5	1	True
1270	1	1	0.5	True
1270	2	5	0.5	False
1271	1	2	1	True
1272	1	3	1	True
1273	1	5	1	True
1274	1	2	1	True
1275	1	4	1	True
1276	1	4	0.5	True
1276	2	5	0.5	False
1277	1	3	1	True
1278	1	3	1	True
1279	1	3	0.5	True
1279	2	2	0.5	False
1280	1	2	1	True
1281	1	3	1	True
1282	1	2	1	True
1283	1	5	0.5	True
1283	2	1	0.5	False
1284	1	3	0.5	True
1284	2	4	0.5	False
1285	1	1	1	True
1286	1	3	1	True
1287	1	2	1	True
1288	1	2	1	True
1289	1	2	0.5	True
1289	2	5	0.5	False
1290	1	2	1	True
1291	1	2	1	True
1292	1	2	1	True
1293	1	2	1	True
1294	1	2	1	True
1295	1	1	0.5	True
1295	2	2	0.5	False
1296	1	2	1	True
1297	1	2	1	True
1298	1	3	1	True
1299	1	1	1	True
1300	1	1	1	True
1301	1	3	1	True
1302	1	3	0.5	True
1302	2	4	0.5	False
1303	1	5	1	True
1304	1	2	0.5	True
1304	2	5	0.5	False
1305	1	2	1	True
1306	1	2	1	True
1307	1	5	1	True
1308	1	2	1	True
1309	1	5	1	True
1310	1	2	1	True
1311	1	4	1	True
1312	1	4	1	True
1313	1	2	1	True
1314	1	2	1	True
1315	1	3	1	True
1316	1	2	1	True
1317	1	3	1	True
1318	1	2	0.5	True
1318	2	4	0.5	False
1319	1	2	1	True
1320	1	4	1	True
1321	1	5	1	True
1322	1	2	1	True
1323	1	3	1	True
1324	1	3	0.5	True
1324	2	2	0.5	False
1325	1	5	0.5	True
1325	2	3	0.5	False
1326	1	5	0.5	True
1326	2	1	0.5	False
1327	1	2	1	True
1328	1	2	1	True
1329	1	5	1	True
1330	1	2	1	True
1331	1	4	1	True
1332	1	2	0.5	True
1332	2	4	0.5	False
1333	1	4	0.5	True
1333	2	3	0.5	False
1334	1	2	0.5	True
1334	2	1	0.5	False
1335	1	2	1	True
1336	1	1	0.5	True
1336	2	4	0.5	False
1337	1	2	1	True
1338	1	3	1	True
1339	1	2	1	True
1340	1	3	0.5	True
1340	2	4	0.5	False
1341	1	3	1	True
1342	1	3	1	True
1343	1	3	0.5	True
1343	2	5	0.5	False
1344	1	5	1	True
1345	1	1	1	True
1346	1	2	1	True
1347	1	5	1	True
1348	1	2	1	True
1349	1	5	0.5	True
1349	2	1	0.5	False
1350	1	1	0.5	True
1350	2	2	0.5	False
1351	1	3	1	True
1352	1	3	1	True
1353	1	2	0.5	True
1353	2	4	0.5	False
1354	1	4	1	True
1355	1	2	1	True
1356	1	2	1	True
1357	1	5	0.5	True
1357	2	3	0.5	False
1358	1	2	1	True
1359	1	2	1	True
1360	1	3	1	True
1361	1	2	0.5	True
1361	2	5	0.5	False
1362	1	3	1	True
1363	1	2	1	True
1364	1	2	1	True
1365	1	1	1	True
1366	1	3	0.5	True
1366	2	5	0.5	False
1367	1	3	1	True
1368	1	2	1	True
1369	1	2	1	True
1370	1	1	0.5	True
1370	2	5	0.5	False
1371	1	3	0.5	True
1371	2	4	0.5	False
1372	1	3	0.5	True
1372	2	5	0.5	False
1373	1	2	0.5	True
1373	2	5	0.5	False
1374	1	2	1	True
1375	1	3	1	True
1376	1	2	0.5	True
1376	2	1	0.5	False
1377	1	2	1	True
1378	1	2	1	True
1379	1	3	1	True
1380	1	1	0.5	True
1380	2	2	0.5	False
1381	1	2	1	True
1382	1	3	1	True
1383	1	3	0.5	True
1383	2	5	0.5	False
1384	1	1	1	True
1385	1	2	0.5	True
1385	2	3	0.5	False
1386	1	2	0.5	True
1386	2	4	0.5	False
1387	1	4	1	True
1388	1	1	0.5	True
1388	2	2	0.5	False
1389	1	2	1	True
1390	1	2	0.3333333333333333	True
1390	2	4	0.3333333333333333	False
1390	3	3	0.3333333333333333	False
1391	1	1	1	True
1392	1	5	1	True
1393	1	3	0.5	True
1393	2	2	0.5	False
1394	1	5	0.5	True
1394	2	3	0.5	False
1395	1	3	0.5	True
1395	2	2	0.5	False
1396	1	5	1	True
1397	1	1	1	True
1398	1	5	1	True
1399	1	2	1	True
1400	1	1	1	True
1401	1	3	0.5	True
1401	2	4	0.5	False
1402	1	2	1	True
1403	1	2	0.5	True
1403	2	4	0.5	False
1404	1	4	1	True
1405	1	4	1	True
1406	1	2	1	True
1407	1	3	1	True
1408	1	5	0.5	True
1408	2	3	0.5	False
1409	1	5	1	True
1410	1	1	1	True
1411	1	2	0.5	True
1411	2	4	0.5	False
1412	1	2	1	True
1413	1	5	0.5	True
1413	2	1	0.5	False
1414	1	3	1	True
1415	1	3	1	True
1416	1	5	1	True
1417	1	5	1	True
1418	1	4	1	True
1419	1	3	1	True
1420	1	1	1	True
1421	1	1	1	True
1422	1	2	1	True
1423	1	3	0.5	True
1423	2	4	0.5	False
1424	1	5	1	True
1425	1	1	1	True
1426	1	4	0.5	True
1426	2	1	0.5	False
1427	1	2	1	True
1428	1	5	1	True
1429	1	3	1	True
1430	1	2	1	True
1431	1	1	0.5	True
1431	2	2	0.5	False
1432	1	1	1	True
1433	1	1	1	True
1434	1	3	1	True
1435	1	5	1	True
1436	1	4	1	True
1437	1	1	1	True
1438	1	5	0.5	True
1438	2	2	0.5	False
1439	1	5	1	True
1440	1	3	0.5	True
1440	2	2	0.5	False
1441	1	3	1	True
1442	1	3	1	True
1443	1	5	1	True
1444	1	5	1	True
1445	1	3	0.5	True
1445	2	1	0.5	False
1446	1	2	0.5	True
1446	2	5	0.5	False
1447	1	5	1	True
1448	1	5	1	True
1449	1	3	1	True
1450	1	5	1	True
1451	1	3	1	True
1452	1	2	1	True
1453	1	2	1	True
1454	1	1	1	True
1455	1	2	0.3333333333333333	True
1455	2	4	0.3333333333333333	False
1455	3	3	0.3333333333333333	False
1456	1	2	1	True
1457	1	2	1	True
1458	1	5	1	True
1459	1	4	1	True
1460	1	3	1	True
1461	1	1	1	True
1462	1	1	1	True
1463	1	1	1	True
1464	1	1	0.5	True
1464	2	2	0.5	False
1465	1	2	1	True
1466	1	1	1	True
1467	1	2	1	True
1468	1	2	0.5	True
1468	2	4	0.5	False
1469	1	2	1	True
1470	1	4	0.5	True
1470	2	2	0.5	False
1471	1	3	1	True
1472	1	3	1	True
1473	1	2	1	True
1474	1	1	1	True
1475	1	1	1	True
1476	1	5	1	True
1477	1	1	1	True
1478	1	5	1	True
1479	1	1	0.5	True
1479	2	5	0.5	False
1480	1	2	1	True
1481	1	2	0.5	True
1481	2	3	0.5	False
1482	1	2	1	True
1483	1	4	1	True
1484	1	3	1	True
1485	1	2	1	True
1486	1	3	1	True
1487	1	3	0.5	True
1487	2	2	0.5	False
1488	1	1	1	True
1489	1	5	0.5	True
1489	2	3	0.5	False
1490	1	5	0.5	True
1490	2	4	0.5	False
1491	1	2	1	True
1492	1	1	0.5	True
1492	2	5	0.5	False
1493	1	4	0.5	True
1493	2	3	0.5	False
1494	1	4	1	True
1495	1	2	1	True
1496	1	1	1	True
1497	1	2	0.5	True
1497	2	1	0.5	False
1498	1	5	1	True
1499	1	1	0.5	True
1499	2	5	0.5	False
1500	1	5	0.5	True
1500	2	3	0.5	False
1501	1	2	1	True
1502	1	5	1	True
1503	1	2	1	True
1504	1	5	1	True
1505	1	4	0.5	True
1505	2	2	0.5	False
1506	1	1	1	True
1507	1	1	1	True
1508	1	1	1	True
1509	1	2	1	True
1510	1	2	1	True
1511	1	3	1	True
1512	1	5	1	True
1513	1	3	0.5	True
1513	2	5	0.5	False
1514	1	1	0.5	True
1514	2	2	0.5	False
1515	1	2	1	True
1516	1	1	0.5	True
1516	2	5	0.5	False
1517	1	3	1	True
1518	1	2	1	True
1519	1	2	0.5	True
1519	2	1	0.5	False
1520	1	3	1	True
1521	1	2	1	True
1522	1	5	1	True
1523	1	3	1	True
1524	1	3	1	True
1525	1	3	0.5	True
1525	2	5	0.5	False
1526	1	1	1	True
1527	1	3	0.5	True
1527	2	5	0.5	False
1528	1	4	1	True
1529	1	3	1	True
1530	1	1	1	True
1531	1	1	0.5	True
1531	2	2	0.5	False
1532	1	2	1	True
1533	1	2	1	True
1534	1	2	1	True
1535	1	2	1	True
1536	1	1	1	True
1537	1	1	0.5	True
1537	2	2	0.5	False
1538	1	2	1	True
1539	1	1	0.3333333333333333	True
1539	2	5	0.3333333333333333	False
1539	3	2	0.3333333333333333	False
1540	1	1	1	True
1541	1	2	0.5	True
1541	2	1	0.5	False
1542	1	1	1	True
1543	1	1	1	True
1544	1	1	1	True
1545	1	5	1	True
1546	1	4	1	True
1547	1	2	0.3333333333333333	True
1547	2	4	0.3333333333333333	False
1547	3	3	0.3333333333333333	False
1548	1	1	0.5	True
1548	2	2	0.5	False
1549	1	3	1	True
1550	1	5	1	True
1551	1	2	1	True
1552	1	1	1	True
1553	1	2	1	True
1554	1	2	1	True
1555	1	2	0.5	True
1555	2	1	0.5	False
1556	1	1	1	True
1557	1	3	1	True
1558	1	3	0.5	True
1558	2	5	0.5	False
1559	1	2	1	True
1560	1	2	0.5	True
1560	2	4	0.5	False
1561	1	2	0.5	True
1561	2	4	0.5	False
1562	1	2	1	True
1563	1	1	1	True
1564	1	5	1	True
1565	1	3	0.5	True
1565	2	5	0.5	False
1566	1	2	1	True
1567	1	5	1	True
1568	1	5	0.5	True
1568	2	3	0.5	False
1569	1	3	0.5	True
1569	2	2	0.5	False
1570	1	2	1	True
1571	1	2	1	True
1572	1	1	1	True
1573	1	1	1	True
1574	1	5	1	True
1575	1	3	1	True
1576	1	2	1	True
1577	1	1	0.5	True
1577	2	2	0.5	False
1578	1	4	0.5	True
1578	2	2	0.5	False
1579	1	2	1	True
1580	1	2	1	True
1581	1	2	1	True
1582	1	3	1	True
1583	1	3	0.5	True
1583	2	5	0.5	False
1584	1	2	0.5	True
1584	2	4	0.5	False
1585	1	2	1	True
1586	1	2	1	True
1587	1	1	0.5	True
1587	2	5	0.5	False
1588	1	4	1	True
1589	1	2	1	True
1590	1	2	0.5	True
1590	2	1	0.5	False
1591	1	2	1	True
1592	1	1	1	True
1593	1	3	1	True
1594	1	4	1	True
1595	1	3	1	True
1596	1	5	1	True
1597	1	2	1	True
1598	1	5	1	True
1599	1	1	0.5	True
1599	2	3	0.5	False
1600	1	2	1	True
1601	1	2	0.3333333333333333	True
1601	2	3	0.3333333333333333	False
1601	3	5	0.3333333333333333	False
1602	1	3	0.5	True
1602	2	5	0.5	False
1603	1	3	1	True
1604	1	3	0.5	True
1604	2	5	0.5	False
1605	1	5	1	True
1606	1	5	0.5	True
1606	2	3	0.5	False
1607	1	3	0.5	True
1607	2	5	0.5	False
1608	1	3	1	True
1609	1	4	0.3333333333333333	True
1609	2	3	0.3333333333333333	False
1609	3	5	0.3333333333333333	False
1610	1	2	0.5	True
1610	2	1	0.5	False
1611	1	3	1	True
1612	1	5	1	True
1613	1	2	0.3333333333333333	True
1613	2	3	0.3333333333333333	False
1613	3	4	0.3333333333333333	False
1614	1	5	1	True
1615	1	5	1	True
1616	1	2	1	True
1617	1	2	0.3333333333333333	True
1617	2	4	0.3333333333333333	False
1617	3	3	0.3333333333333333	False
1618	1	2	1	True
1619	1	3	1	True
1620	1	2	1	True
1621	1	1	1	True
1622	1	5	0.5	True
1622	2	3	0.5	False
1623	1	2	1	True
1624	1	4	1	True
1625	1	2	1	True
1626	1	3	0.5	True
1626	2	2	0.5	False
1627	1	2	1	True
1628	1	2	1	True
1629	1	2	1	True
1630	1	3	1	True
1631	1	1	0.5	True
1631	2	2	0.5	False
1632	1	1	0.5	True
1632	2	2	0.5	False
1633	1	2	1	True
1634	1	4	1	True
1635	1	2	1	True
1636	1	5	0.3333333333333333	True
1636	2	1	0.3333333333333333	False
1636	3	2	0.3333333333333333	False
1637	1	3	1	True
1638	1	2	1	True
1639	1	1	0.5	True
1639	2	2	0.5	False
1640	1	1	1	True
1641	1	4	0.5	True
1641	2	2	0.5	False
1642	1	2	1	True
1643	1	4	0.5	True
1643	2	3	0.5	False
1644	1	5	1	True
1645	1	1	1	True
1646	1	3	0.5	True
1646	2	5	0.5	False
1647	1	1	0.5	True
1647	2	2	0.5	False
1648	1	1	1	True
1649	1	1	0.5	True
1649	2	2	0.5	False
1650	1	2	1	True
1651	1	2	0.5	True
1651	2	3	0.5	False
1652	1	5	1	True
1653	1	1	0.5	True
1653	2	5	0.5	False
1654	1	5	0.5	True
1654	2	3	0.5	False
1655	1	2	1	True
1656	1	4	1	True
1657	1	1	0.5	True
1657	2	5	0.5	False
1658	1	2	1	True
1659	1	5	1	True
1660	1	2	1	True
1661	1	3	1	True
1662	1	1	1	True
1663	1	2	1	True
1664	1	3	1	True
1665	1	4	0.5	True
1665	2	1	0.5	False
1666	1	5	0.5	True
1666	2	3	0.5	False
1667	1	3	0.3333333333333333	True
1667	2	5	0.3333333333333333	False
1667	3	2	0.3333333333333333	False
1668	1	2	1	True
1669	1	2	1	True
1670	1	2	1	True
1671	1	5	1	True
1672	1	3	0.5	True
1672	2	4	0.5	False
1673	1	5	1	True
1674	1	1	0.5	True
1674	2	5	0.5	False
1675	1	1	0.5	True
1675	2	5	0.5	False
1676	1	1	1	True
1677	1	2	1	True
1678	1	2	0.5	True
1678	2	1	0.5	False
1679	1	2	1	True
1680	1	5	1	True
1681	1	2	1	True
1682	1	3	1	True
1683	1	3	1	True
1684	1	2	1	True
1685	1	2	1	True
1686	1	3	1	True
1687	1	5	1	True
1688	1	2	1	True
1689	1	5	1	True
1690	1	3	1	True
1691	1	4	1	True
1692	1	3	0.5	True
1692	2	2	0.5	False
1693	1	5	1	True
1694	1	3	1	True
1695	1	1	1	True
1696	1	1	1	True
1697	1	5	1	True
1698	1	3	0.3333333333333333	True
1698	2	5	0.3333333333333333	False
1698	3	4	0.3333333333333333	False
1699	1	3	1	True
1700	1	2	1	True
1701	1	3	0.5	True
1701	2	5	0.5	False
1702	1	2	0.5	True
1702	2	4	0.5	False
1703	1	5	1	True
1704	1	5	1	True
1705	1	1	0.5	True
1705	2	2	0.5	False
1706	1	4	0.5	True
1706	2	2	0.5	False
1707	1	5	1	True
1708	1	3	1	True
1709	1	2	0.5	True
1709	2	3	0.5	False
1710	1	5	1	True
1711	1	1	1	True
1712	1	1	0.5	True
1712	2	2	0.5	False
1713	1	2	1	True
1714	1	5	1	True
1715	1	1	1	True
1716	1	5	1	True
1717	1	1	1	True
1718	1	1	1	True
1719	1	5	1	True
1720	1	5	0.5	True
1720	2	1	0.5	False
1721	1	2	0.5	True
1721	2	3	0.5	False
1722	1	2	0.5	True
1722	2	1	0.5	False
1723	1	3	1	True
1724	1	2	1	True
1725	1	2	1	True
1726	1	1	1	True
1727	1	5	1	True
1728	1	2	1	True
1729	1	5	0.3333333333333333	True
1729	2	3	0.3333333333333333	False
1729	3	1	0.3333333333333333	False
1730	1	2	1	True
1731	1	2	0.5	True
1731	2	1	0.5	False
1732	1	2	1	True
1733	1	3	1	True
1734	1	1	0.5	True
1734	2	5	0.5	False
1735	1	2	1	True
1736	1	2	1	True
1737	1	3	0.5	True
1737	2	5	0.5	False
1738	1	2	1	True
1739	1	5	0.5	True
1739	2	3	0.5	False
1740	1	4	1	True
1741	1	5	0.3333333333333333	True
1741	2	3	0.3333333333333333	False
1741	3	1	0.3333333333333333	False
1742	1	1	1	True
1743	1	1	1	True
1744	1	2	0.5	True
1744	2	1	0.5	False
1745	1	4	1	True
1746	1	3	1	True
1747	1	3	1	True
1748	1	3	1	True
1749	1	5	1	True
1750	1	4	1	True
1751	1	3	0.5	True
1751	2	5	0.5	False
1752	1	2	1	True
1753	1	4	0.5	True
1753	2	1	0.5	False
1754	1	2	1	True
1755	1	4	0.5	True
1755	2	1	0.5	False
1756	1	1	0.5	True
1756	2	2	0.5	False
1757	1	4	0.5	True
1757	2	3	0.5	False
1758	1	3	1	True
1759	1	2	0.5	True
1759	2	1	0.5	False
1760	1	4	1	True
1761	1	1	0.5	True
1761	2	2	0.5	False
1762	1	1	1	True
1763	1	2	1	True
1764	1	4	0.5	True
1764	2	2	0.5	False
1765	1	2	1	True
1766	1	3	1	True
1767	1	2	1	True
1768	1	2	0.5	True
1768	2	1	0.5	False
1769	1	1	1	True
1770	1	1	1	True
1771	1	4	1	True
1772	1	2	1	True
1773	1	5	0.5	True
1773	2	2	0.5	False
1774	1	3	1	True
1775	1	5	1	True
1776	1	1	1	True
1777	1	5	1	True
1778	1	5	0.5	True
1778	2	3	0.5	False
1779	1	1	1	True
1780	1	2	1	True
1781	1	4	1	True
1782	1	3	1	True
1783	1	1	1	True
1784	1	3	1	True
1785	1	2	1	True
1786	1	4	0.5	True
1786	2	3	0.5	False
1787	1	2	1	True
1788	1	3	1	True
1789	1	1	0.5	True
1789	2	4	0.5	False
1790	1	3	1	True
1791	1	4	1	True
1792	1	1	0.5	True
1792	2	2	0.5	False
1793	1	1	1	True
1794	1	1	1	True
1795	1	1	1	True
1796	1	4	1	True
1797	1	5	1	True
1798	1	5	1	True
1799	1	3	1	True
1800	1	5	1	True
1801	1	5	0.5	True
1801	2	3	0.5	False
1802	1	3	1	True
1803	1	3	1	True
1804	1	3	1	True
1805	1	1	0.5	True
1805	2	4	0.5	False
1806	1	1	1	True
1807	1	5	1	True
1808	1	3	1	True
1809	1	3	1	True
1810	1	1	0.5	True
1810	2	5	0.5	False
1811	1	2	1	True
1812	1	2	1	True
1813	1	1	0.5	True
1813	2	5	0.5	False
1814	1	5	0.5	True
1814	2	3	0.5	False
1815	1	2	1	True
1816	1	2	1	True
1817	1	1	1	True
1818	1	2	1	True
1819	1	5	0.5	True
1819	2	2	0.5	False
1820	1	1	0.5	True
1820	2	5	0.5	False
1821	1	4	0.5	True
1821	2	3	0.5	False
1822	1	5	1	True
1823	1	1	1	True
1824	1	2	1	True
1825	1	3	1	True
1826	1	2	1	True
1827	1	2	1	True
1828	1	2	1	True
1829	1	5	0.5	True
1829	2	2	0.5	False
1830	1	5	1	True
1831	1	3	1	True
1832	1	1	1	True
1833	1	2	1	True
1834	1	2	1	True
1835	1	1	1	True
1836	1	4	1	True
1837	1	3	1	True
1838	1	1	1	True
1839	1	2	1	True
1840	1	2	1	True
1841	1	2	1	True
1842	1	3	1	True
1843	1	1	1	True
1844	1	2	0.5	True
1844	2	4	0.5	False
1845	1	2	0.5	True
1845	2	3	0.5	False
1846	1	1	0.5	True
1846	2	4	0.5	False
1847	1	3	0.5	True
1847	2	4	0.5	False
